CB2020,CT2020,BCTCB2020,GEOID,OBJECTID,CTLabel,BoroCT2020,NAME,DP03_0128PE,precinct
"0003","000500","10005000003","360610005000003",883,"5","1000500",,,"1"
"1014","000500","10005001014","360610005001014",883,"5","1000500",,,"1"
"1005","001501","10015011005","360610015011005",2267,"15.01","3001501",,,"1"
"3000","005501","10055013000","360610055013000",26,"55.01","1005501",,,"1"
"2000","000700","10007002000","360610007002000",1243,"7","3000700",,,"1"
"1001","000900","10009001001","360610009001001",1244,"9","3000900",,,"1"
"1006","000900","10009001006","360610009001006",1244,"9","3000900",,,"1"
"2007","004700","10047002007","360610047002007",1268,"47","3004700",,,"1"
"1009","004900","10049001009","360610049001009",1269,"49","3004900",,,"1"
"1011","004900","10049001011","360610049001011",1269,"49","3004900",,,"1"
"2001","001300","10013002001","360610013002001",2296,"13","1001300",,,"1"
"2002","001300","10013002002","360610013002002",2296,"13","1001300",,,"1"
"1001","000500","10005001001","360610005001001",883,"5","1000500",,,"1"
"1002","000500","10005001002","360610005001002",883,"5","1000500",,,"1"
"1011","000500","10005001011","360610005001011",883,"5","1000500",,,"1"
"1020","000500","10005001020","360610005001020",883,"5","1000500",,,"1"
"1000","001300","10013001000","360610013001000",2296,"13","1001300",,,"1"
"2003","003900","10039002003","360610039002003",2303,"39","5003900",,,"1"
"3004","003900","10039003004","360610039003004",2303,"39","5003900",,,"1"
"3001","031704","10317043001","360610317043001",2257,"317.04","1031704",,,"1"
"1001","031704","10317041001","360610317041001",2257,"317.04","1031704",,,"1"
"1002","031703","10317031002","360610317031002",2044,"317.03","1031703",,,"1"
"0001","031900","10319000001","360610319000001",2155,"319","1031900",,,"1"
"1002","001300","10013001002","360610013001002",2296,"13","1001300",,,"1"
"3000","031704","10317043000","360610317043000",2257,"317.04","1031704",,,"1"
"3003","001300","10013003003","360610013003003",2296,"13","1001300",,,"1"
"3003","031704","10317043003","360610317043003",2257,"317.04","1031704",,,"1"
"2000","001300","10013002000","360610013002000",2296,"13","1001300",,,"1"
"3004","031704","10317043004","360610317043004",2257,"317.04","1031704",,,"1"
"3002","002100","10021003002","360610021003002",2297,"21","1002100",,,"1"
"4001","002100","10021004001","360610021004001",2297,"21","1002100",,,"1"
"2004","002100","10021002004","360610021002004",2297,"21","1002100",,,"1"
"5000","001300","10013005000","360610013005000",2296,"13","1001300",,,"1"
"2004","000600","10006002004","360610006002004",1150,"6","5000600",,,"5"
"2005","000600","10006002005","360610006002005",1150,"6","5000600",,,"5"
"2006","000600","10006002006","360610006002006",1150,"6","5000600",,,"5"
"2000","000800","10008002000","360610008002000",2102,"8","1000800",,,"5"
"3000","000800","10008003000","360610008003000",2102,"8","1000800",,,"5"
"4000","000800","10008004000","360610008004000",2102,"8","1000800",,,"5"
"5002","000800","10008005002","360610008005002",2102,"8","1000800",,,"5"
"5003","000800","10008005003","360610008005003",2102,"8","1000800",,,"5"
"6000","000800","10008006000","360610008006000",2102,"8","1000800",,,"5"
"6001","000800","10008006001","360610008006001",2102,"8","1000800",,,"5"
"6002","000800","10008006002","360610008006002",2102,"8","1000800",,,"5"
"6003","000800","10008006003","360610008006003",2102,"8","1000800",,,"5"
"6006","000800","10008006006","360610008006006",2102,"8","1000800",,,"5"
"6007","000800","10008006007","360610008006007",2102,"8","1000800",,,"5"
"6008","000800","10008006008","360610008006008",2102,"8","1000800",,,"5"
"6009","000800","10008006009","360610008006009",2102,"8","1000800",,,"5"
"6010","000800","10008006010","360610008006010",2102,"8","1000800",,,"5"
"6011","000800","10008006011","360610008006011",2102,"8","1000800",,,"5"
"6012","000800","10008006012","360610008006012",2102,"8","1000800",,,"5"
"6013","000800","10008006013","360610008006013",2102,"8","1000800",,,"5"
"6014","000800","10008006014","360610008006014",2102,"8","1000800",,,"5"
"6015","000800","10008006015","360610008006015",2102,"8","1000800",,,"5"
"6016","000800","10008006016","360610008006016",2102,"8","1000800",,,"5"
"6017","000800","10008006017","360610008006017",2102,"8","1000800",,,"5"
"6018","000800","10008006018","360610008006018",2102,"8","1000800",,,"5"
"6019","000800","10008006019","360610008006019",2102,"8","1000800",,,"5"
"6020","000800","10008006020","360610008006020",2102,"8","1000800",,,"5"
"6021","000800","10008006021","360610008006021",2102,"8","1000800",,,"5"
"6022","000800","10008006022","360610008006022",2102,"8","1000800",,,"5"
"6023","000800","10008006023","360610008006023",2102,"8","1000800",,,"5"
"6024","000800","10008006024","360610008006024",2102,"8","1000800",,,"5"
"6025","000800","10008006025","360610008006025",2102,"8","1000800",,,"5"
"6026","000800","10008006026","360610008006026",2102,"8","1000800",,,"5"
"6027","000800","10008006027","360610008006027",2102,"8","1000800",,,"5"
"6028","000800","10008006028","360610008006028",2102,"8","1000800",,,"5"
"6029","000800","10008006029","360610008006029",2102,"8","1000800",,,"5"
"1000","001501","10015011000","360610015011000",2267,"15.01","3001501",,,"5"
"1002","001501","10015011002","360610015011002",2267,"15.01","3001501",,,"5"
"3000","001501","10015013000","360610015013000",2267,"15.01","3001501",,,"5"
"3001","001501","10015013001","360610015013001",2267,"15.01","3001501",,,"5"
"3002","001501","10015013002","360610015013002",2267,"15.01","3001501",,,"5"
"3006","001501","10015013006","360610015013006",2267,"15.01","3001501",,,"5"
"3010","001501","10015013010","360610015013010",2267,"15.01","3001501",,,"5"
"3013","001501","10015013013","360610015013013",2267,"15.01","3001501",,,"5"
"1000","001600","10016001000","360610016001000",922,"16","1001600",,,"5"
"1001","001600","10016001001","360610016001001",922,"16","1001600",,,"5"
"2000","001600","10016002000","360610016002000",922,"16","1001600",,,"5"
"2001","001600","10016002001","360610016002001",922,"16","1001600",,,"5"
"3000","001600","10016003000","360610016003000",922,"16","1001600",,,"5"
"3001","001600","10016003001","360610016003001",922,"16","1001600",,,"5"
"3002","001600","10016003002","360610016003002",922,"16","1001600",,,"5"
"3003","001600","10016003003","360610016003003",922,"16","1001600",,,"5"
"4003","001600","10016004003","360610016004003",922,"16","1001600",,,"5"
"5003","001600","10016005003","360610016005003",922,"16","1001600",,,"5"
"5004","001600","10016005004","360610016005004",922,"16","1001600",,,"5"
"1004","001800","10018001004","360610018001004",2153,"18","4001800",,,"5"
"2004","001800","10018002004","360610018002004",2153,"18","4001800",,,"5"
"3004","001800","10018003004","360610018003004",2153,"18","4001800",,,"5"
"4000","001800","10018004000","360610018004000",2153,"18","4001800",,,"5"
"4001","001800","10018004001","360610018004001",2153,"18","4001800",,,"5"
"5000","001800","10018005000","360610018005000",2153,"18","4001800",,,"5"
"5001","001800","10018005001","360610018005001",2153,"18","4001800",,,"5"
"5002","001800","10018005002","360610018005002",2153,"18","4001800",,,"5"
"5003","001800","10018005003","360610018005003",2153,"18","4001800",,,"5"
"5004","001800","10018005004","360610018005004",2153,"18","4001800",,,"5"
"5005","001800","10018005005","360610018005005",2153,"18","4001800",,,"5"
"5006","001800","10018005006","360610018005006",2153,"18","4001800",,,"5"
"6000","001800","10018006000","360610018006000",2153,"18","4001800",,,"5"
"6001","001800","10018006001","360610018006001",2153,"18","4001800",,,"5"
"7000","001800","10018007000","360610018007000",2153,"18","4001800",,,"5"
"7001","001800","10018007001","360610018007001",2153,"18","4001800",,,"5"
"7002","001800","10018007002","360610018007002",2153,"18","4001800",,,"5"
"7003","001800","10018007003","360610018007003",2153,"18","4001800",,,"5"
"1004","002100","10021001004","360610021001004",2297,"21","1002100",,,"5"
"1000","002500","10025001000","360610025001000",1124,"25","4002500",,,"5"
"1001","002500","10025001001","360610025001001",1124,"25","4002500",,,"5"
"2000","002500","10025002000","360610025002000",1124,"25","4002500",,,"5"
"3000","002500","10025003000","360610025003000",1124,"25","4002500",,,"5"
"3001","002500","10025003001","360610025003001",1124,"25","4002500",,,"5"
"3002","002500","10025003002","360610025003002",1124,"25","4002500",,,"5"
"3003","002500","10025003003","360610025003003",1124,"25","4002500",,,"5"
"3004","002500","10025003004","360610025003004",1124,"25","4002500",,,"5"
"4000","002500","10025004000","360610025004000",1124,"25","4002500",,,"5"
"4001","002500","10025004001","360610025004001",1124,"25","4002500",,,"5"
"4002","002500","10025004002","360610025004002",1124,"25","4002500",,,"5"
"1002","002700","10027001002","360610027001002",2139,"27","1002700",,,"5"
"1003","002700","10027001003","360610027001003",2139,"27","1002700",,,"5"
"1006","002700","10027001006","360610027001006",2139,"27","1002700",,,"5"
"1007","002700","10027001007","360610027001007",2139,"27","1002700",,,"5"
"1000","002901","10029011000","360610029011000",2138,"29.01","1002901",,,"5"
"1001","002901","10029011001","360610029011001",2138,"29.01","1002901",,,"5"
"2002","002901","10029012002","360610029012002",2138,"29.01","1002901",,,"5"
"3000","002901","10029013000","360610029013000",2138,"29.01","1002901",,,"5"
"3001","002901","10029013001","360610029013001",2138,"29.01","1002901",,,"5"
"3002","002901","10029013002","360610029013002",2138,"29.01","1002901",,,"5"
"3003","002901","10029013003","360610029013003",2138,"29.01","1002901",,,"5"
"1000","002902","10029021000","360610029021000",2140,"29.02","1002902",,,"5"
"1001","002902","10029021001","360610029021001",2140,"29.02","1002902",,,"5"
"1002","002902","10029021002","360610029021002",2140,"29.02","1002902",,,"5"
"2000","002902","10029022000","360610029022000",2140,"29.02","1002902",,,"5"
"2001","002902","10029022001","360610029022001",2140,"29.02","1002902",,,"5"
"2002","002902","10029022002","360610029022002",2140,"29.02","1002902",,,"5"
"2004","002902","10029022004","360610029022004",2140,"29.02","1002902",,,"5"
"3000","002902","10029023000","360610029023000",2140,"29.02","1002902",,,"5"
"4000","002902","10029024000","360610029024000",2140,"29.02","1002902",,,"5"
"5000","002902","10029025000","360610029025000",2140,"29.02","1002902",,,"5"
"2003","003001","10030012003","360610030012003",1049,"30.01","1003001",,,"5"
"1000","003100","10031001000","360610031001000",2280,"31","2003100",,,"5"
"1001","003100","10031001001","360610031001001",2280,"31","2003100",,,"5"
"1002","003100","10031001002","360610031001002",2280,"31","2003100",,,"5"
"1003","003100","10031001003","360610031001003",2280,"31","2003100",,,"5"
"1004","003100","10031001004","360610031001004",2280,"31","2003100",,,"5"
"1005","003100","10031001005","360610031001005",2280,"31","2003100",,,"5"
"1006","003100","10031001006","360610031001006",2280,"31","2003100",,,"5"
"1007","003100","10031001007","360610031001007",2280,"31","2003100",,,"5"
"1008","003100","10031001008","360610031001008",2280,"31","2003100",,,"5"
"1009","003100","10031001009","360610031001009",2280,"31","2003100",,,"5"
"1010","003100","10031001010","360610031001010",2280,"31","2003100",,,"5"
"1011","003100","10031001011","360610031001011",2280,"31","2003100",,,"5"
"1012","003100","10031001012","360610031001012",2280,"31","2003100",,,"5"
"2000","003100","10031002000","360610031002000",2280,"31","2003100",,,"5"
"2001","003100","10031002001","360610031002001",2280,"31","2003100",,,"5"
"2002","003100","10031002002","360610031002002",2280,"31","2003100",,,"5"
"2003","003100","10031002003","360610031002003",2280,"31","2003100",,,"5"
"2004","003100","10031002004","360610031002004",2280,"31","2003100",,,"5"
"2005","003100","10031002005","360610031002005",2280,"31","2003100",,,"5"
"2006","003100","10031002006","360610031002006",2280,"31","2003100",,,"5"
"2007","003100","10031002007","360610031002007",2280,"31","2003100",,,"5"
"2008","003100","10031002008","360610031002008",2280,"31","2003100",,,"5"
"2009","003100","10031002009","360610031002009",2280,"31","2003100",,,"5"
"3000","003300","10033003000","360610033003000",1256,"33","3003300",,,"5"
"3001","003300","10033003001","360610033003001",1256,"33","3003300",,,"5"
"3003","003300","10033003003","360610033003003",1256,"33","3003300",,,"5"
"3004","003300","10033003004","360610033003004",1256,"33","3003300",,,"5"
"4000","003300","10033004000","360610033004000",1256,"33","3003300",,,"5"
"4001","003300","10033004001","360610033004001",1256,"33","3003300",,,"5"
"4002","003300","10033004002","360610033004002",1256,"33","3003300",,,"5"
"4004","003300","10033004004","360610033004004",1256,"33","3003300",,,"5"
"4005","003300","10033004005","360610033004005",1256,"33","3003300",,,"5"
"1000","003601","10036011000","360610036011000",15,"36.01","1003601",,,"5"
"1001","003601","10036011001","360610036011001",15,"36.01","1003601",,,"5"
"2000","003601","10036012000","360610036012000",15,"36.01","1003601",,,"5"
"2001","003601","10036012001","360610036012001",15,"36.01","1003601",,,"5"
"3000","003601","10036013000","360610036013000",15,"36.01","1003601",,,"5"
"3001","003601","10036013001","360610036013001",15,"36.01","1003601",,,"5"
"3002","003601","10036013002","360610036013002",15,"36.01","1003601",,,"5"
"2002","003602","10036022002","360610036022002",16,"36.02","1003602",,,"5"
"2003","003602","10036022003","360610036022003",16,"36.02","1003602",,,"5"
"1000","004100","10041001000","360610041001000",2108,"41","2004100",,,"5"
"1001","004100","10041001001","360610041001001",2108,"41","2004100",,,"5"
"1003","004100","10041001003","360610041001003",2108,"41","2004100",,,"5"
"1004","004100","10041001004","360610041001004",2108,"41","2004100",,,"5"
"1005","004100","10041001005","360610041001005",2108,"41","2004100",,,"5"
"2000","004100","10041002000","360610041002000",2108,"41","2004100",,,"5"
"2001","004100","10041002001","360610041002001",2108,"41","2004100",,,"5"
"2002","004100","10041002002","360610041002002",2108,"41","2004100",,,"5"
"3001","004100","10041003001","360610041003001",2108,"41","2004100",,,"5"
"3002","004100","10041003002","360610041003002",2108,"41","2004100",,,"5"
"4001","004100","10041004001","360610041004001",2108,"41","2004100",,,"5"
"4002","004100","10041004002","360610041004002",2108,"41","2004100",,,"5"
"5000","004100","10041005000","360610041005000",2108,"41","2004100",,,"5"
"5001","004100","10041005001","360610041005001",2108,"41","2004100",,,"5"
"5002","004100","10041005002","360610041005002",2108,"41","2004100",,,"5"
"5003","004100","10041005003","360610041005003",2108,"41","2004100",,,"5"
"5004","004100","10041005004","360610041005004",2108,"41","2004100",,,"5"
"5005","004100","10041005005","360610041005005",2108,"41","2004100",,,"5"
